City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
357,illizi,26.4833,8.4667,43.89,6,0,5.98,DZ,1686488430
358,suihua,46.6406,126.9969,16.16,84,96,2.79,CN,1686488431
359,bloomfield,40.8068,-74.1854,23.74,73,0,0.0,US,1686488431
360,touros,-5.1989,-35.4608,26.98,79,62,8.55,BR,1686488431
361,sabang,5.8933,95.3214,28.81,78,100,8.23,ID,1686488431
362,metlili chaamba,32.2667,3.6333,32.52,25,0,6.17,DZ,1686488431
363,bossangoa,6.4926,17.4552,34.45,38,100,1.88,CF,1686488431
364,bargaal,11.2864,51.0773,38.22,29,100,6.61,SO,1686488432
365,markala,13.7021,-6.0659,39.02,26,100,3.72,ML,1686488432
366,pangody,65.85,74.4859,13.42,52,93,7.24,RU,1686488432
367,dubbo,-32.25,148.6167,5.07,87,13,2.57,AU,1686488201
368,fatehabad,29.5167,75.45,40.71,21,0,5.89,IN,1686488432
369,valparaiso,-33.0393,-71.6273,4.8,93,0,1.54,CL,1686488395
370,canico,32.6333,-16.85,27.06,80,40,3.6,PT,1686488432
371,naze,28.3667,129.4833,23.51,90,6,5.15,JP,1686488432
372,las heras,-46.5419,-68.9359,0.55,76,2,4.72,AR,1686488433
373,albertina,-22.2008,-46.6158,22.8,40,5,2.14,BR,1686488433
374,jutai,-5.1833,-68.9,25.34,91,80,0.88,BR,1686488433
375,yangjiang,21.85,111.9667,26.48,89,99,1.08,CN,1686488433
376,biograd na moru,43.9433,15.4519,21.39,67,30,6.25,HR,1686488434
377,ngereklmadel,7.4883,134.4856,28.79,79,100,5.78,PW,1686488434
378,riberalta,-10.9833,-66.1,24.11,88,40,5.66,BO,1686488434
379,boa vista,2.8197,-60.6733,24.99,94,40,2.57,BR,1686488434
380,hami,42.8,93.45,36.64,8,3,3.58,CN,1686488434
381,longboat key,27.4125,-82.659,29.48,73,0,2.51,US,1686488434
382,filadelfia,39.9523,-75.1638,24.47,66,40,2.06,US,1686488292
383,uusikaupunki,60.8004,21.4084,10.54,74,99,5.46,FI,1686488435
384,coquimbo,-29.9533,-71.3436,9.85,93,0,0.0,CL,1686488435
385,tangalle,6.024,80.7911,31.09,79,100,4.17,LK,1686488435
386,ulsteinvik,62.3432,5.8487,22.5,49,100,4.02,NO,1686488436
387,nuuk,64.1835,-51.7216,3.34,93,75,10.8,GL,1686488436
388,bamboo flat,11.7,92.7167,29.05,84,75,5.14,IN,1686488436
389,uliastay,47.7417,96.8444,21.4,38,9,1.83,MN,1686488436
390,ta`u,-14.2336,-169.5144,27.77,75,100,7.48,AS,1686488437
391,kununurra,-15.7667,128.7333,21.99,73,5,1.54,AU,1686488437
392,linghai,41.1653,121.3667,19.17,58,44,1.74,CN,1686488437
393,carnarvon,-24.8667,113.6333,20.14,70,0,10.9,AU,1686488437
394,eureka,40.8021,-124.1637,12.6,94,31,0.45,US,1686488438
395,morrope,-6.5417,-80.0111,23.06,85,100,6.05,PE,1686488438
396,la'ie,21.6477,-157.9253,24.14,78,5,2.68,US,1686488438
397,qamdo,31.1667,97.2333,5.34,76,100,1.49,CN,1686488438
398,marsh harbour,26.5412,-77.0636,27.81,71,0,3.57,BS,1686488438
399,san luis,-33.295,-66.3356,5.99,34,2,0.83,AR,1686488190
400,mili,6.0815,171.735,27.79,82,100,7.76,MH,1686488439
401,saynshand,44.8824,110.1163,21.68,35,61,5.25,MN,1686488439
402,bodaybo,57.8506,114.1933,18.7,94,100,1.06,RU,1686488439
403,linden,6.0,-58.3,27.28,84,22,0.49,GY,1686488439
404,cooper's town,26.8667,-77.5167,27.77,70,0,4.1,BS,1686488439
405,manjeshvar,12.7,74.8833,26.66,80,100,4.35,IN,1686488439
406,minas de marcona,-15.2119,-75.1103,13.86,77,17,2.33,PE,1686488439
407,vila franca do campo,37.7167,-25.4333,19.23,56,100,2.64,PT,1686488440
408,melendugno,40.2747,18.3368,27.05,61,75,4.12,IT,1686488440
409,miri,4.4148,114.0089,29.08,84,40,1.54,MY,1686488440
410,hassleholm,56.1591,13.7664,20.88,25,0,5.89,SE,1686488440
411,loukhi,66.0764,33.0381,20.35,34,99,4.13,RU,1686488440
412,popondetta,-8.7537,148.2534,23.28,98,100,1.22,PG,1686488440
413,kemijarvi,66.7131,27.4306,22.41,35,70,6.11,FI,1686488440
414,fort mcmurray,56.7268,-111.381,13.77,82,0,3.09,CA,1686488411
415,manacapuru,-3.2997,-60.6206,26.86,79,100,1.75,BR,1686488441
416,vuktyl,63.8567,57.3094,3.94,96,100,5.18,RU,1686488441
417,tanout,14.9709,8.8879,34.7,34,82,3.81,NE,1686488441
418,port augusta,-32.5,137.7667,11.94,49,6,4.15,AU,1686488202
419,hereford,52.0568,-2.7148,25.12,79,82,0.95,GB,1686488441
420,ghat,24.9647,10.1728,43.32,8,10,7.1,LY,1686488441
421,retreat,38.8245,-85.8533,17.75,98,100,2.23,US,1686488442
422,santo antonio,-6.3106,-35.4789,27.25,69,100,5.97,BR,1686488442
423,murzuq,25.9155,13.9184,42.45,10,0,7.31,LY,1686488442
424,polyarnyy,69.1989,33.4478,16.95,39,68,0.82,RU,1686488442
425,santa cruz,-17.8,-63.1667,19.03,88,100,6.69,BO,1686488404
426,mbouda,5.6258,10.2552,22.1,85,100,1.11,CM,1686488442
427,tazovsky,67.4667,78.7,8.73,89,100,9.73,RU,1686488442
428,cockburn town,21.4612,-71.1419,27.91,86,19,7.47,TC,1686488443
429,nadym,65.5333,72.5167,12.64,52,55,7.66,RU,1686488443
430,mangrol,21.1167,70.1167,29.9,69,100,11.44,IN,1686488443
431,qarchak,35.4394,51.5689,30.17,19,100,9.31,IR,1686488443
432,kirchberg,50.6167,12.5333,26.53,43,7,7.23,DE,1686488444
433,vallenar,-28.5708,-70.7581,14.15,64,0,1.02,CL,1686488404
434,igarka,67.4667,86.5833,14.31,37,100,6.15,RU,1686488444
435,vetluga,57.8557,45.781,15.26,33,69,3.06,RU,1686488444
436,ursulo galvan,22.7333,-98.3,27.96,90,72,3.28,MX,1686488444
437,askoy,60.4092,5.226,24.97,37,0,5.66,NO,1686488444
438,saldanha,-33.0117,17.9442,14.03,92,100,9.97,ZA,1686488444
439,geraldton,-28.7667,114.6,16.23,59,100,5.14,AU,1686488445
440,rongelap,11.1635,166.8941,27.64,83,100,8.14,MH,1686488445
441,san antonio de pale,-1.4014,5.6325,25.74,79,100,4.4,GQ,1686488445
442,salekhard,66.53,66.6019,8.27,79,100,6.42,RU,1686488445
443,belyy yar,53.6039,91.3903,18.94,52,0,4.0,RU,1686488445
444,namibe,-15.1961,12.1522,18.35,85,6,7.62,AO,1686488445
445,luanco,43.6152,-5.7934,24.7,78,12,6.23,ES,1686488446
446,upata,8.0086,-62.3989,26.22,61,88,1.44,VE,1686488446
447,colac,-38.3333,143.5833,10.09,71,100,3.13,AU,1686488446
448,augustow,53.8432,22.9798,20.69,34,5,5.87,PL,1686488447
449,marquette,46.5333,-87.6335,5.99,91,1,1.79,US,1686488447
450,bel ombre,-4.6167,55.4167,26.91,83,40,5.14,SC,1686488447
451,bandar-e genaveh,29.5791,50.517,40.01,16,0,10.72,IR,1686488447
452,new norfolk,-42.7826,147.0587,9.84,84,99,0.45,AU,1686488447
453,tayshet,55.9342,98.0044,15.01,49,3,2.46,RU,1686488447
454,vrangel',42.7297,133.0839,13.18,97,100,5.05,RU,1686488448
455,utran,21.2333,72.8667,31.94,62,100,7.72,IN,1686488448
456,neiafu,-18.65,-173.9833,21.38,94,20,0.0,TO,1686488448
457,kerikeri,-35.2268,173.9474,6.06,92,2,1.82,NZ,1686488448
458,agadez,19.75,10.25,41.35,14,0,1.36,NE,1686488448
459,bousse,12.6606,-1.8922,33.82,37,100,4.81,BF,1686488448
460,palmerston,-12.486,130.9833,23.99,70,0,2.06,AU,1686488448
461,teknaf,20.8624,92.3058,27.18,88,100,3.81,BD,1686488449
462,kot mumin,32.1895,73.028,40.83,20,0,2.5,PK,1686488449
463,goundam,16.4145,-3.6708,41.28,14,11,2.03,ML,1686488449
464,cidreira,-30.1811,-50.2056,11.53,97,100,1.97,BR,1686488449
465,padang,-0.9492,100.3543,27.03,87,10,1.33,ID,1686488449
466,menongue,-14.6585,17.691,30.76,13,10,1.36,AO,1686488449
467,pemangkat,1.1667,108.9667,29.37,74,6,3.96,ID,1686488450
468,kalix,65.853,23.1565,20.59,39,39,5.46,SE,1686488450
469,mugia,43.1041,-9.2179,22.17,88,100,8.12,ES,1686488450
470,trairi,-3.2778,-39.2689,30.53,58,1,4.84,BR,1686488450
471,kingscliff,-28.2667,153.5667,14.85,94,0,1.54,AU,1686488450
472,yachimata,35.65,140.3167,21.76,98,75,1.54,JP,1686488450
473,cestos city,5.46,-9.5828,26.27,83,73,4.97,LR,1686488450
474,mosjoen,65.836,13.1908,15.29,67,75,5.36,NO,1686488451
475,nantucket,41.2835,-70.0995,20.64,81,5,2.27,US,1686488451
476,el kala,36.8956,8.4433,23.23,77,6,3.37,DZ,1686488451
477,nchelenge,-9.3451,28.734,24.67,52,18,3.54,ZM,1686488451
478,sarande,39.8756,20.0053,28.85,58,28,2.51,AL,1686488451
479,colonia,50.9333,6.95,31.03,33,0,4.63,DE,1686488193
480,lagunas,-5.2269,-75.6753,24.08,92,37,0.66,PE,1686488451
481,mersing,2.4312,103.8405,27.95,83,20,1.54,MY,1686488451
482,barakani,-12.1356,44.4317,26.68,68,0,6.55,KM,1686488452
483,khovd,48.0056,91.6419,26.14,30,85,4.78,MN,1686488452
484,palikir - national government center,6.9248,158.1611,27.85,76,95,8.83,FM,1686488452
485,hovd,48.0056,91.6419,26.14,30,85,4.78,MN,1686488452
486,gornopravdinsk,60.05,69.9,13.05,49,7,5.65,RU,1686488452
487,dwarka,22.2394,68.9678,29.67,79,100,12.94,IN,1686488452
488,tvoroyri,61.5556,-6.8111,9.28,87,100,3.59,FO,1686488453
489,bonthe,7.5264,-12.505,27.73,72,100,1.89,SL,1686488453
490,tchintabaraden,15.8969,5.7985,38.46,24,5,4.23,NE,1686488453
491,paragominas,-2.9667,-47.4833,28.84,65,0,2.05,BR,1686488453
492,hobyo,5.3505,48.5268,29.72,62,100,12.83,SO,1686488453
493,kristiansund,63.1115,7.732,20.03,55,0,6.17,NO,1686488453
494,ola,59.5833,151.2833,6.27,94,100,1.35,RU,1686488454
495,daoukro,7.0591,-3.9631,23.27,97,100,1.57,CI,1686488454
496,elliot lake,46.3834,-82.6331,7.63,83,100,4.39,CA,1686488454
497,kodinsk,58.6881,99.1844,14.07,46,0,2.06,RU,1686488454
498,port lavaca,28.615,-96.6261,28.36,86,0,2.57,US,1686488454
499,risalpur cantonment,34.0619,71.9917,34.32,16,0,1.41,PK,1686488454
500,crane,31.3974,-102.3501,25.33,50,0,2.64,US,1686488454
501,luchegorsk,46.4764,134.2569,17.24,85,100,1.61,RU,1686488454
502,merowe,18.4833,31.8167,40.95,12,99,0.88,SD,1686488455
503,forster,-32.1667,152.5167,11.86,93,55,1.84,AU,1686488455
504,eagle river,45.9172,-89.2443,6.95,78,0,0.89,US,1686488455
505,bodo,67.28,14.405,17.75,53,0,10.8,NO,1686488455
506,zouerate,22.7187,-12.4521,34.03,19,0,4.89,MR,1686488455
507,nouadhibou,20.931,-17.0347,21.02,83,0,10.22,MR,1686488455
508,boguchany,58.3814,97.4531,14.78,45,0,1.9,RU,1686488455
509,borzya,50.3833,116.5167,19.03,48,46,1.57,RU,1686488456
510,pangkalanbuun,-2.6833,111.6167,24.26,96,98,1.73,ID,1686488456
511,koscierzyna,54.1223,17.9812,18.84,30,1,5.71,PL,1686488456
512,harper,4.375,-7.7169,24.44,89,100,2.65,LR,1686488456
513,adamovka,51.5223,59.9396,29.01,22,71,3.41,RU,1686488456
514,pyay,18.8167,95.2167,29.89,56,10,2.09,MM,1686488456
515,dolbeau-mistassini,48.8763,-72.212,15.36,71,100,1.86,CA,1686488456
516,bardsir,29.9227,56.5743,28.36,18,90,2.63,IR,1686488168
517,ontario,34.0633,-117.6509,15.94,90,100,3.6,US,1686488380
518,ca mau,9.1769,105.15,27.02,84,97,1.85,VN,1686488457
519,moab,38.5733,-109.5498,18.29,41,81,3.31,US,1686488457
520,kalmunai,7.4167,81.8167,30.61,67,98,2.08,LK,1686488457
521,hammerfest,70.6634,23.6821,19.25,32,0,4.63,NO,1686488434
522,lorengau,-2.0226,147.2712,27.43,81,55,3.55,PG,1686488457
523,sao vicente,-23.9631,-46.3919,27.98,45,0,1.34,BR,1686488458
524,prince rupert,54.3161,-130.3201,10.83,97,100,2.57,CA,1686488458
525,saint-francois,46.4154,3.9054,25.69,57,20,4.12,FR,1686488458
526,isangel,-19.55,169.2667,19.06,88,20,0.0,VU,1686488458
527,dame-marie,18.5667,-74.4167,27.21,77,12,0.56,HT,1686488458
528,general pico,-35.6566,-63.7568,4.6,46,0,3.44,AR,1686488458
529,fuyang,32.9,115.8167,27.94,39,69,5.36,CN,1686488426
530,weno,7.4515,151.8468,27.52,82,100,7.17,FM,1686488459
531,mossel bay,-34.1831,22.146,19.96,34,5,2.49,ZA,1686488459
532,urcos,-13.6861,-71.6228,5.94,72,75,0.63,PE,1686488459
533,cabo san lucas,22.8909,-109.9124,26.17,43,0,4.12,MX,1686488403
534,paracuru,-3.41,-39.0306,28.39,66,19,5.66,BR,1686488460
535,ketchikan,55.3422,-131.6461,10.99,85,23,1.62,US,1686488460
536,qarauyl,48.9451,79.255,20.22,32,5,8.19,KZ,1686488460
537,codajas,-3.8367,-62.0569,26.67,85,97,0.5,BR,1686488460
538,arno,60.1167,18.6333,12.66,34,7,5.48,SE,1686488461
539,riachao das neves,-11.7461,-44.91,28.64,37,0,3.0,BR,1686488462
540,kapustin yar,48.5831,45.7372,25.96,42,100,11.81,RU,1686488464
541,harrismith,-28.2728,29.1295,17.17,16,0,7.5,ZA,1686488464
542,alofi,-19.0595,-169.9187,22.94,94,87,3.6,NU,1686488465
543,sankheda,22.1667,73.5833,37.88,37,80,9.45,IN,1686488465
544,ndioum,16.5129,-14.6471,42.94,11,34,6.93,SN,1686488466
545,broome,42.2506,-75.833,20.61,82,100,1.34,US,1686488466
546,adiake,5.2863,-3.304,26.03,82,100,4.5,CI,1686488466
547,gillette,44.2911,-105.5022,11.64,94,0,2.06,US,1686488466
548,fortuna,40.5982,-124.1573,12.18,95,100,1.54,US,1686488466
549,ujae,8.9322,165.7642,28.2,78,100,7.14,MH,1686488467
550,fort st. john,56.2499,-120.8529,14.94,58,75,5.14,CA,1686488467
551,selkirk,50.1436,-96.8845,16.72,79,4,1.65,CA,1686488467
552,herisau,47.3862,9.2792,25.1,61,30,3.78,CH,1686488468
553,arkhangel'sk,64.5401,40.5433,15.82,41,100,1.18,RU,1686488468
554,mitsamiouli,-11.3847,43.2844,31.16,58,20,7.72,KM,1686488468
555,natal,-5.795,-35.2094,24.36,94,75,4.63,BR,1686488471
556,nyandoma,61.669,40.1991,14.43,39,100,2.33,RU,1686488471
